location,date,total_cases,total_vaccinations
Poland,2021-01-18,1438914.0,495164.0
Poland,2021-01-19,1443804.0,541229.0
Poland,2021-01-20,1450747.0,591785.0
Poland,2021-01-21,1457755.0,644999.0
Poland,2021-01-22,1464448.0,684277.0
Poland,2021-01-23,1470879.0,701164.0
Poland,2021-01-24,1475445.0,707474.0
Poland,2021-01-25,1478119.0,776987.0
Poland,2021-01-26,1482722.0,905457.0
Poland,2021-01-27,1489512.0,1008253.0
Poland,2021-01-28,1496665.0,1097036.0
Poland,2021-01-29,1502810.0,1141081.0
Poland,2021-01-30,1508674.0,1156931.0
Poland,2021-01-31,1513385.0,1176904.0
Poland,2021-02-01,1515889.0,1231716.0
Poland,2021-02-02,1520215.0,1342435.0
Poland,2021-02-03,1527016.0,1461578.0
Poland,2021-02-04,1533511.0,1566604.0
Poland,2021-02-05,1539564.0,1617764.0
Poland,2021-02-06,1545530.0,1641158.0
Poland,2021-02-07,1550255.0,1656708.0
Poland,2021-02-09,1556685.0,1773715.0
Poland,2021-02-11,1570658.0,1993739.0
Poland,2021-02-12,1577036.0,2071009.0
Poland,2021-02-13,1583621.0,2107089.0
Poland,2021-02-14,1588955.0,2122245.0
Poland,2021-02-15,1591497.0,2159146.0
Poland,2021-02-16,1596673.0,2230117.0
Poland,2021-02-17,1605372.0,2384794.0
Poland,2021-02-18,1614446.0,2556999.0
Poland,2021-02-19,1623218.0,2660776.0
Poland,2021-02-20,1631727.0,2697815.0
Poland,2021-02-21,1638767.0,2715159.0
Poland,2021-02-22,1642658.0,2759436.0
Poland,2021-02-24,1661109.0,2990683.0
Poland,2021-02-26,1684788.0,3269812.0
Poland,2021-02-28,1706986.0,3336354.0
Poland,2021-03-01,1711772.0,3383426.0
Poland,2021-03-03,1735406.0,3619316.0
Poland,2021-03-04,1750659.0,3791577.0
Poland,2021-03-06,1781345.0,3951104.0
Poland,2021-03-08,1801083.0,4004734.0
Poland,2021-03-09,1811036.0,4086863.0
Poland,2021-03-11,1849424.0,4391256.0
Poland,2021-03-12,1868297.0,4487273.0
Poland,2021-03-13,1889360.0,4517537.0
Poland,2021-03-14,1906632.0,4530783.0
Poland,2021-03-15,1917527.0,4557060.0
Poland,2021-03-16,1931921.0,4605929.0
Poland,2021-03-17,1956974.0,4738902.0
Poland,2021-03-18,1984248.0,4893320.0
Poland,2021-03-19,2010244.0,4983494.0
Poland,2021-03-20,2036700.0,5014167.0
Poland,2021-03-21,2058550.0,5026182.0
Poland,2021-03-22,2073129.0,5077928.0
Poland,2021-03-23,2089869.0,5193835.0
Poland,2021-03-24,2120671.0,5381726.0
Poland,2021-03-26,2189966.0,5755551.0
Poland,2021-03-28,2250991.0,5882581.0
Poland,2021-03-30,2288826.0,6081824.0
Poland,2021-03-31,2321717.0,6270976.0
Poland,2021-04-01,2356970.0,6462769.0
Poland,2021-04-02,2387511.0,6614819.0
Poland,2021-04-04,2438542.0,6658909.0
Poland,2021-04-05,2448463.0,6665384.0
Poland,2021-04-07,2471617.0,6999652.0
Poland,2021-04-08,2499507.0,7263426.0
Poland,2021-04-10,2552898.0,7635264.0
Poland,2021-04-11,2574631.0,7687617.0
Poland,2021-04-12,2586647.0,7784384.0
Poland,2021-04-13,2599850.0,7970164.0
Poland,2021-04-15,2642242.0,8484815.0
Poland,2021-04-19,2695327.0,9006539.0
Poland,2021-04-20,2704571.0,9210419.0
Poland,2021-04-21,2718493.0,9495317.0
Poland,2021-04-22,2731256.0,9806966.0
Poland,2021-04-23,2742122.0,10069710.0
Poland,2021-04-25,2758856.0,10343967.0
Poland,2021-04-27,2768034.0,10740169.0
Poland,2021-04-28,2776927.0,11081369.0
Poland,2021-04-29,2785353.0,11470800.0
Poland,2021-05-01,2798617.0,11877060.0
Poland,2021-05-03,2805756.0,11995786.0
Poland,2021-05-05,2811951.0,12614827.0
Poland,2021-05-06,2818378.0,13034348.0
Poland,2021-05-07,2824425.0,13409463.0
Poland,2021-05-08,2829196.0,13670541.0
Poland,2021-05-09,2833052.0,13764238.0
Poland,2021-05-10,2835083.0,13957627.0
Poland,2021-05-11,2838180.0,14274291.0
Poland,2021-05-13,2845762.0,15144771.0
Poland,2021-05-14,2849014.0,15509013.0
Poland,2021-05-15,2851911.0,15776030.0
Poland,2021-05-16,2854079.0,15879467.0
Poland,2021-05-17,2855190.0,16043547.0
Poland,2021-05-18,2856924.0,16372436.0
Poland,2021-05-20,2861351.0,17254902.0
Poland,2021-05-21,2863031.0,17620338.0
Poland,2021-05-22,2864546.0,17866586.0
Poland,2021-05-23,2865622.0,17941112.0
Poland,2021-05-24,2866181.0,18085811.0
Poland,2021-05-25,2867187.0,18389807.0
Poland,2021-05-26,2868450.0,18785240.0
Poland,2021-05-27,2869652.0,19175171.0
Poland,2021-05-28,2870595.0,19525032.0
Poland,2021-05-29,2871371.0,19807955.0
Poland,2021-05-30,2871950.0,19909052.0
Poland,2021-05-31,2872283.0,20084619.0
Poland,2021-06-01,2872868.0,20536042.0
Poland,2021-06-02,2873527.0,21174546.0
Poland,2021-06-03,2874092.0,21326996.0
Poland,2021-06-04,2874411.0,21753938.0
Poland,2021-06-05,2874824.0,22025871.0
Poland,2021-06-06,2875136.0,22134362.0
Poland,2021-06-07,2875328.0,22340624.0
Poland,2021-06-08,2875729.0,22737088.0
Poland,2021-06-09,2876289.0,23240142.0
Poland,2021-06-10,2876667.0,23628450.0
Poland,2021-06-11,2877007.0,24045826.0
Poland,2021-06-12,2877243.0,24360781.0
Poland,2021-06-13,2877469.0,24470301.0
Poland,2021-06-14,2877608.0,24687629.0
Poland,2021-06-16,2878061.0,25482985.0
Poland,2021-06-17,2878276.0,25884468.0
Poland,2021-06-18,2878466.0,26206854.0
Poland,2021-06-19,2878634.0,26422469.0
Poland,2021-06-20,2878767.0,26494562.0
Poland,2021-06-21,2878840.0,26665528.0
Poland,2021-06-22,2879030.0,27078372.0
Poland,2021-06-23,2879192.0,27467853.0
Poland,2021-06-24,2879336.0,27621910.0
Poland,2021-06-26,2879569.0,28354710.0
Poland,2021-06-27,2879638.0,28447379.0
Poland,2021-06-28,2879689.0,28601320.0
Portugal,2020-12-27,394573.0,4963.0
Portugal,2020-12-28,396666.0,7754.0
Portugal,2020-12-29,400002.0,20368.0
Portugal,2020-12-30,406051.0,30543.0
Portugal,2020-12-31,413678.0,32749.0
Portugal,2021-01-01,420629.0,32749.0
Portugal,2021-01-02,423870.0,32750.0
Portugal,2021-01-03,427254.0,32750.0
Portugal,2021-01-04,431623.0,33670.0
Portugal,2021-01-05,436579.0,46433.0
Portugal,2021-01-06,446606.0,61454.0
Portugal,2021-01-07,456533.0,71751.0
Portugal,2021-01-08,466709.0,74254.0
Portugal,2021-01-09,476187.0,74352.0
Portugal,2021-01-10,483689.0,74392.0
Portugal,2021-01-11,489293.0,83712.0
Portugal,2021-01-12,496552.0,94594.0
Portugal,2021-01-13,507108.0,108393.0
Portugal,2021-01-14,517806.0,119543.0
Portugal,2021-01-15,528469.0,127029.0
Portugal,2021-01-16,539416.0,128564.0
Portugal,2021-01-17,549801.0,129732.0
Portugal,2021-01-18,556503.0,134258.0
Portugal,2021-01-19,566958.0,157988.0
Portugal,2021-01-20,581605.0,186921.0
Portugal,2021-01-21,595149.0,220025.0
Portugal,2021-01-22,609136.0,246284.0
Portugal,2021-01-23,624469.0,261078.0
Portugal,2021-01-24,636190.0,265253.0
Portugal,2021-01-26,653878.0,276812.0
Portugal,2021-01-27,668951.0,291726.0
Portugal,2021-01-28,685383.0,309317.0
Portugal,2021-01-29,698583.0,329050.0
Portugal,2021-01-30,711018.0,343546.0
Portugal,2021-01-31,720516.0,350084.0
Portugal,2021-02-01,726321.0,375341.0
Portugal,2021-02-02,731861.0,378894.0
Portugal,2021-02-03,740944.0,387720.0
Portugal,2021-02-04,748858.0,400986.0
Portugal,2021-02-05,755774.0,416153.0
Portugal,2021-02-06,761906.0,430863.0
Portugal,2021-02-07,765414.0,432679.0
Portugal,2021-02-08,767919.0,436255.0
Portugal,2021-02-09,770502.0,440074.0
Portugal,2021-02-10,774889.0,455167.0
Portugal,2021-02-11,778369.0,476104.0
Portugal,2021-02-12,781223.0,508203.0
Portugal,2021-02-13,784079.0,545255.0
Portugal,2021-02-14,785756.0,563233.0
Portugal,2021-02-15,787059.0,575677.0
Portugal,2021-02-16,788561.0,586442.0
Portugal,2021-02-17,790885.0,602987.0
Portugal,2021-02-18,792829.0,625358.0
Portugal,2021-02-19,794769.0,665292.0
Portugal,2021-02-20,796339.0,703067.0
Portugal,2021-02-21,797525.0,722109.0
Portugal,2021-02-22,798074.0,728831.0
Portugal,2021-02-23,799106.0,742871.0
Portugal,2021-02-24,800586.0,769291.0
Portugal,2021-02-25,801746.0,800891.0
Portugal,2021-02-26,802773.0,845579.0
Portugal,2021-02-27,803844.0,886461.0
Portugal,2021-02-28,804562.0,910496.0
Portugal,2021-03-01,804956.0,925593.0
Portugal,2021-03-02,805647.0,941751.0
Portugal,2021-03-03,806626.0,957473.0
Portugal,2021-03-04,807456.0,985775.0
Portugal,2021-03-05,808405.0,1028825.0
Portugal,2021-03-06,809412.0,1068674.0
Portugal,2021-03-07,810094.0,1085831.0
Portugal,2021-03-08,810459.0,1097074.0
Portugal,2021-03-09,811306.0,1108065.0
Portugal,2021-03-10,811948.0,1119059.0
Portugal,2021-03-11,812575.0,1142737.0
Portugal,2021-03-12,813152.0,1177859.0
Portugal,2021-03-13,813716.0,1211549.0
Portugal,2021-03-14,814257.0,1227847.0
Portugal,2021-03-15,814513.0,1242967.0
Portugal,2021-03-16,814897.0,1267938.0
Portugal,2021-03-17,815570.0,1275443.0
Portugal,2021-03-18,816055.0,1309888.0
Portugal,2021-03-19,816623.0,1355161.0
Portugal,2021-03-20,817080.0,1400018.0
Portugal,2021-03-21,817530.0,1423083.0
Portugal,2021-03-22,817778.0,1433298.0
Portugal,2021-03-23,818212.0,1451024.0
Portugal,2021-03-24,818787.0,1473333.0
Portugal,2021-03-25,819210.0,1515826.0
Portugal,2021-03-26,819698.0,1587258.0
Portugal,2021-03-27,820042.0,1617966.0
Portugal,2021-03-28,820407.0,1681381.0
Portugal,2021-03-30,821104.0,1733793.0
Portugal,2021-03-31,821722.0,1764740.0
Portugal,2021-04-01,822314.0,1788416.0
Portugal,2021-04-02,822862.0,1871697.0
Portugal,2021-04-03,823142.0,1907131.0
Portugal,2021-04-04,823335.0,1925065.0
Portugal,2021-04-05,823494.0,1931113.0
Portugal,2021-04-06,824368.0,1963758.0
Portugal,2021-04-07,825031.0,2003476.0
Portugal,2021-04-08,825633.0,2065324.0
Portugal,2021-04-09,826327.0,2135816.0
Portugal,2021-04-10,826928.0,2205375.0
Portugal,2021-04-11,827494.0,2218286.0
Portugal,2021-04-12,827765.0,2239163.0
Portugal,2021-04-13,828173.0,2271147.0
Portugal,2021-04-14,828857.0,2315374.0
Portugal,2021-04-15,829358.0,2378927.0
Portugal,2021-04-16,829911.0,2448571.0
Portugal,2021-04-17,830560.0,2516366.0
Portugal,2021-04-18,831001.0,2635184.0
Portugal,2021-04-19,831221.0,2716883.0
Portugal,2021-04-20,831645.0,2749247.0
Portugal,2021-04-21,832255.0,2787460.0
Portugal,2021-04-22,832891.0,2841329.0
Portugal,2021-04-23,833397.0,2909137.0
Portugal,2021-04-24,833964.0,2986693.0
Portugal,2021-04-25,834442.0,3030306.0
Portugal,2021-04-26,834638.0,3064464.0
Portugal,2021-04-27,834991.0,3113363.0
Portugal,2021-04-28,835563.0,3162744.0
Portugal,2021-04-29,836033.0,3235515.0
Portugal,2021-04-30,836493.0,3316322.0
Portugal,2021-05-01,836947.0,3402625.0
Portugal,2021-05-02,837277.0,3454129.0
Portugal,2021-05-03,837457.0,3497712.0
Portugal,2021-05-04,837715.0,3562772.0
Portugal,2021-05-05,838102.0,3639879.0
Portugal,2021-05-06,838475.0,3730808.0
Portugal,2021-05-07,838852.0,3831832.0
Portugal,2021-05-08,839258.0,3936082.0
Portugal,2021-05-09,839582.0,4018567.0
Portugal,2021-05-10,839740.0,4084148.0
Portugal,2021-05-11,840008.0,4162694.0
Portugal,2021-05-12,840493.0,4232005.0
Portugal,2021-05-13,840929.0,4300404.0
Portugal,2021-05-14,841379.0,4372901.0
Portugal,2021-05-15,841848.0,4452743.0
Portugal,2021-05-16,842182.0,4582593.0
Portugal,2021-05-17,842381.0,4674534.0
Portugal,2021-05-18,842767.0,4743004.0
Portugal,2021-05-19,843278.0,4822500.0
Portugal,2021-05-20,843729.0,4901796.0
Portugal,2021-05-21,844288.0,4984447.0
Portugal,2021-05-22,844811.0,5069901.0
Portugal,2021-05-23,845224.0,5140967.0
Portugal,2021-05-24,845465.0,5195557.0
Portugal,2021-05-25,845840.0,5263503.0
Portugal,2021-05-26,846434.0,5332305.0
Portugal,2021-05-27,847006.0,5420149.0
Portugal,2021-05-28,847604.0,5519168.0
Portugal,2021-05-29,848213.0,5622926.0
Portugal,2021-05-30,848658.0,5696175.0
Portugal,2021-05-31,849093.0,5751377.0
Portugal,2021-06-01,849538.0,5821497.0
Portugal,2021-06-02,850262.0,5910253.0
Portugal,2021-06-03,851031.0,5999734.0
Portugal,2021-06-04,851461.0,6071378.0
Portugal,2021-06-05,852034.0,6162051.0
Portugal,2021-06-06,852646.0,6242981.0
Portugal,2021-06-07,853034.0,6314772.0
Portugal,2021-06-08,853632.0,6418987.0
Portugal,2021-06-09,854522.0,6514490.0
Portugal,2021-06-10,855432.0,6613807.0
Portugal,2021-06-11,855951.0,6726196.0
Portugal,2021-06-12,856740.0,6782640.0
Portugal,2021-06-13,857447.0,6853663.0
Portugal,2021-06-14,858072.0,6916417.0
Portugal,2021-06-15,859045.0,7009586.0
Portugal,2021-06-16,860395.0,7112004.0
Portugal,2021-06-17,861628.0,7223040.0
Portugal,2021-06-18,862926.0,7391360.0
Portugal,2021-06-19,864109.0,7442205.0
Portugal,2021-06-20,865050.0,7580682.0
Portugal,2021-06-21,865806.0,7636569.0
Portugal,2021-06-22,866826.0,7667680.0
Portugal,2021-06-23,868323.0,7774300.0
Portugal,2021-06-24,869879.0,7884808.0
Portugal,2021-06-25,871483.0,7996194.0
Portugal,2021-06-26,873051.0,8105821.0
Portugal,2021-06-27,874547.0,8203905.0
Portugal,2021-06-28,875449.0,8257211.0
Qatar,2020-12-22,142308.0,0.0
Qatar,2021-01-28,150280.0,50000.0
Qatar,2021-02-18,159053.0,140000.0
Qatar,2021-03-07,166949.0,327000.0
Qatar,2021-03-10,168361.0,380000.0
Qatar,2021-03-16,171212.0,510000.0
Qatar,2021-03-21,173709.0,594613.0
Qatar,2021-03-22,174228.0,615655.0
Qatar,2021-03-23,174762.0,637461.0
Qatar,2021-03-24,175332.0,658325.0
Qatar,2021-03-25,175919.0,679278.0
Qatar,2021-03-26,176521.0,701943.0
Qatar,2021-03-27,177135.0,721236.0
Qatar,2021-03-28,177774.0,740309.0
Qatar,2021-03-29,178464.0,765110.0
Qatar,2021-03-30,179184.0,790676.0
Qatar,2021-03-31,179964.0,816484.0
Qatar,2021-04-01,180804.0,842000.0
Qatar,2021-04-02,181678.0,867209.0
Qatar,2021-04-03,182548.0,889202.0
Qatar,2021-04-04,183424.0,910851.0
Qatar,2021-04-05,184334.0,934843.0
Qatar,2021-04-06,185261.0,961555.0
Qatar,2021-04-07,186201.0,987673.0
Qatar,2021-04-08,187150.0,1012716.0
Qatar,2021-04-09,188100.0,1041632.0
Qatar,2021-04-10,189064.0,1062250.0
Qatar,2021-04-11,190025.0,1079776.0
Qatar,2021-04-12,190998.0,1104726.0
Qatar,2021-04-13,191979.0,1131631.0
Qatar,2021-04-14,192963.0,1159479.0
Qatar,2021-04-15,193952.0,1183191.0
Qatar,2021-04-16,194930.0,1209648.0
Qatar,2021-04-17,195757.0,1225110.0
Qatar,2021-04-18,196580.0,1248229.0
Qatar,2021-04-19,197476.0,1271478.0
Qatar,2021-04-20,198361.0,1296520.0
Qatar,2021-04-21,199180.0,1320866.0
Qatar,2021-04-22,199980.0,1345423.0
Qatar,2021-04-23,200778.0,1372396.0
Qatar,2021-04-24,201496.0,1394781.0
Qatar,2021-04-25,202201.0,1415761.0
Qatar,2021-04-26,202904.0,1442708.0
Qatar,2021-04-27,203599.0,1469633.0
Qatar,2021-04-28,204289.0,1496833.0
Qatar,2021-04-29,204976.0,1526775.0
Qatar,2021-04-30,205652.0,1556203.0
Qatar,2021-05-01,206302.0,1579002.0
Qatar,2021-05-02,206948.0,1603913.0
Qatar,2021-05-03,207592.0,1635398.0
Qatar,2021-05-04,208232.0,1670911.0
Qatar,2021-05-05,208877.0,1701914.0
Qatar,2021-05-06,209470.0,1732471.0
Qatar,2021-05-07,210070.0,1762545.0
Qatar,2021-05-08,210603.0,1787160.0
Qatar,2021-05-09,210992.0,1813240.0
Qatar,2021-05-10,211389.0,1844658.0
Qatar,2021-05-11,211732.0,1876178.0
Qatar,2021-05-12,212124.0,1911663.0
Qatar,2021-05-13,212423.0,1944628.0
Qatar,2021-05-14,212667.0,1976748.0
Qatar,2021-05-15,212927.0,2002018.0
Qatar,2021-05-16,213183.0,2035475.0
Qatar,2021-05-17,213485.0,2073354.0
Qatar,2021-05-18,213855.0,2109980.0
Qatar,2021-05-19,214150.0,2150749.0
Qatar,2021-05-20,214463.0,2190807.0
Qatar,2021-05-21,214830.0,2233616.0
Qatar,2021-05-23,215443.0,2293240.0
Qatar,2021-05-24,215742.0,2329338.0
Qatar,2021-05-25,216091.0,2365647.0
Qatar,2021-05-26,216397.0,2403165.0
Qatar,2021-05-27,216683.0,2440930.0
Qatar,2021-05-28,216885.0,2475837.0
Qatar,2021-05-29,217041.0,2491638.0
Qatar,2021-05-30,217230.0,2514585.0
Qatar,2021-05-31,217458.0,2545193.0
Qatar,2021-06-01,217688.0,2574692.0
Qatar,2021-06-02,217882.0,2600344.0
Qatar,2021-06-03,218080.0,2622285.0
Qatar,2021-06-04,218263.0,2643573.0
Qatar,2021-06-05,218455.0,2656695.0
Qatar,2021-06-06,218627.0,2676239.0
Qatar,2021-06-07,218798.0,2700942.0
Qatar,2021-06-08,218980.0,2716670.0
Qatar,2021-06-09,219138.0,2729437.0
Qatar,2021-06-10,219281.0,2748452.0
Qatar,2021-06-11,219466.0,2768028.0
Qatar,2021-06-12,219613.0,2780916.0
Qatar,2021-06-13,219730.0,2795091.0
Qatar,2021-06-14,219887.0,2813022.0
Qatar,2021-06-15,220033.0,2833984.0
Qatar,2021-06-16,220198.0,2845587.0
Qatar,2021-06-17,220325.0,2856149.0
Qatar,2021-06-18,220509.0,2868162.0
Qatar,2021-06-19,220693.0,2876509.0
Qatar,2021-06-20,220800.0,2886323.0
Qatar,2021-06-21,220930.0,2898814.0
Qatar,2021-06-22,221119.0,2908963.0
Qatar,2021-06-23,221273.0,2926066.0
Qatar,2021-06-24,221378.0,2956057.0
Qatar,2021-06-25,221465.0,2989246.0
Qatar,2021-06-26,221590.0,3008822.0
Qatar,2021-06-27,221692.0,3041661.0
Qatar,2021-06-28,221810.0,3075375.0
Romania,2020-12-27,615809.0,965.0
Romania,2020-12-28,618429.0,2066.0
Romania,2020-12-29,623066.0,2778.0
Romania,2020-12-30,627941.0,5666.0
Romania,2020-12-31,632263.0,10289.0
Romania,2021-01-01,636201.0,11656.0
Romania,2021-01-02,637395.0,13242.0
Romania,2021-01-03,640429.0,13596.0
Romania,2021-01-04,643559.0,25508.0
Romania,2021-01-05,648288.0,41609.0
Romania,2021-01-06,654007.0,58554.0
Romania,2021-01-07,658958.0,76400.0
Romania,2021-01-08,663799.0,92706.0
Romania,2021-01-09,668202.0,102301.0
Romania,2021-01-10,671284.0,108294.0
Romania,2021-01-11,673271.0,125190.0
Romania,2021-01-12,676968.0,140447.0
Romania,2021-01-13,681392.0,154268.0
Romania,2021-01-14,684917.0,154268.0
Romania,2021-01-15,688270.0,183669.0
Romania,2021-01-16,691488.0,196090.0
Romania,2021-01-17,693644.0,204185.0
Romania,2021-01-18,695153.0,235239.0
Romania,2021-01-19,697898.0,270046.0
Romania,2021-01-20,700898.0,308384.0
Romania,2021-01-21,703776.0,348096.0
Romania,2021-01-22,706475.0,385936.0
Romania,2021-01-23,709194.0,418885.0
Romania,2021-01-24,711010.0,446285.0
Romania,2021-01-25,712561.0,484631.0
Romania,2021-01-26,715438.0,528378.0
Romania,2021-01-27,718612.0,570704.0
Romania,2021-01-28,721513.0,609396.0
Romania,2021-01-29,724250.0,647000.0
Romania,2021-01-30,726918.0,672396.0
Romania,2021-01-31,728743.0,691415.0
Romania,2021-02-01,730056.0,721184.0
Romania,2021-02-02,732732.0,748732.0
Romania,2021-02-03,735484.0,772202.0
Romania,2021-02-04,738152.0,794795.0
Romania,2021-02-05,740732.0,821552.0
Romania,2021-02-06,743343.0,840812.0
Romania,2021-02-07,745318.0,856322.0
Romania,2021-02-08,746637.0,891348.0
Romania,2021-02-09,749434.0,930155.0
Romania,2021-02-10,752482.0,970967.0
Romania,2021-02-11,755126.0,1009421.0
Romania,2021-02-12,757676.0,1048797.0
Romania,2021-02-13,760091.0,1084096.0
Romania,2021-02-14,761963.0,1113975.0
Romania,2021-02-15,763294.0,1151112.0
Romania,2021-02-16,765970.0,1197089.0
Romania,2021-02-17,768785.0,1240408.0
Romania,2021-02-18,771843.0,1280228.0
Romania,2021-02-19,774555.0,1318355.0
Romania,2021-02-20,777276.0,1351279.0
Romania,2021-02-21,779695.0,1379223.0
Romania,2021-02-22,781329.0,1409087.0
Romania,2021-02-23,784711.0,1438432.0
Romania,2021-02-24,788048.0,1466649.0
Romania,2021-02-25,791971.0,1486907.0
Romania,2021-02-26,795732.0,1506032.0
Romania,2021-02-27,799164.0,1521736.0
Romania,2021-02-28,801994.0,1532872.0
Romania,2021-03-01,804090.0,1565021.0
Romania,2021-03-02,808040.0,1603179.0
Romania,2021-03-03,812318.0,1641874.0
Romania,2021-03-04,816589.0,1685611.0
Romania,2021-03-05,820931.0,1732964.0
Romania,2021-03-06,824995.0,1781602.0
Romania,2021-03-07,828283.0,1826786.0
Romania,2021-03-08,830563.0,1870244.0
Romania,2021-03-09,835552.0,1918443.0
Romania,2021-03-10,840116.0,1969846.0
Romania,2021-03-11,845352.0,2019757.0
Romania,2021-03-12,850362.0,2069143.0
Romania,2021-03-13,855326.0,2117865.0
Romania,2021-03-14,859709.0,2160564.0
Romania,2021-03-15,862681.0,2210140.0
Romania,2021-03-16,868799.0,2270124.0
Romania,2021-03-17,874985.0,2324405.0
Romania,2021-03-18,881159.0,2376330.0
Romania,2021-03-19,886752.0,2426191.0
Romania,2021-03-20,892848.0,2477095.0
Romania,2021-03-21,897115.0,2521512.0
Romania,2021-03-22,900858.0,2568108.0
Romania,2021-03-23,907007.0,2626770.0
Romania,2021-03-24,913143.0,2685878.0
Romania,2021-03-25,919794.0,2744764.0
Romania,2021-03-26,926310.0,2799895.0
Romania,2021-03-27,932179.0,2858442.0
Romania,2021-03-28,936618.0,2913155.0
Romania,2021-03-29,940443.0,2965613.0
Romania,2021-03-30,946647.0,3030031.0
Romania,2021-03-31,952803.0,3088292.0
Romania,2021-04-01,958918.0,3145907.0
Romania,2021-04-02,964726.0,3203876.0
Romania,2021-04-03,970224.0,3259301.0
Romania,2021-04-04,974375.0,3307636.0
Romania,2021-04-05,977986.0,3359006.0
Romania,2021-04-06,983217.0,3413955.0
Romania,2021-04-07,988624.0,3469294.0
Romania,2021-04-08,993613.0,3526117.0
Romania,2021-04-09,998555.0,3580406.0
Romania,2021-04-10,1002865.0,3642345.0
Romania,2021-04-11,1006167.0,3699333.0
Romania,2021-04-12,1008490.0,3762214.0
Romania,2021-04-13,1012373.0,3838804.0
Romania,2021-04-14,1016449.0,3918924.0
Romania,2021-04-15,1020301.0,3998980.0
Romania,2021-04-16,1023565.0,4078614.0
Romania,2021-04-17,1027039.0,4159792.0
Romania,2021-04-18,1029304.0,4231714.0
Romania,2021-04-19,1031072.0,4306981.0
Romania,2021-04-20,1034003.0,4395865.0
Romania,2021-04-21,1037009.0,4487643.0
Romania,2021-04-22,1039998.0,4575020.0
Romania,2021-04-23,1042521.0,4665420.0
Romania,2021-04-24,1044722.0,4755099.0
Romania,2021-04-25,1046264.0,4832203.0
Romania,2021-04-26,1047520.0,4913012.0
Romania,2021-04-27,1049539.0,4997659.0
Romania,2021-04-28,1051779.0,5081449.0
Romania,2021-04-29,1053629.0,5161840.0
Romania,2021-04-30,1055265.0,5240452.0
Romania,2021-05-01,1056572.0,5300469.0
Romania,2021-05-02,1057655.0,5341742.0
Romania,2021-05-03,1058337.0,5408309.0
Romania,2021-05-04,1059331.0,5493913.0
Romania,2021-05-05,1060895.0,5588267.0
Romania,2021-05-06,1062527.0,5688721.0
Romania,2021-05-07,1063949.0,5781222.0
Romania,2021-05-08,1065254.0,5891855.0
Romania,2021-05-09,1066111.0,5995792.0
Romania,2021-05-10,1066731.0,6095252.0
Romania,2021-05-11,1067887.0,6201096.0
Romania,2021-05-12,1068817.0,6305850.0
Romania,2021-05-13,1069770.0,6409083.0
Romania,2021-05-14,1070605.0,6519397.0
Romania,2021-05-15,1071334.0,6638418.0
Romania,2021-05-16,1071899.0,6740080.0
Romania,2021-05-17,1072291.0,6834736.0
Romania,2021-05-18,1072972.0,6931689.0
Romania,2021-05-19,1073679.0,7026106.0
Romania,2021-05-20,1074297.0,7114065.0
Romania,2021-05-21,1074781.0,7199038.0
Romania,2021-05-22,1075236.0,7274491.0
Romania,2021-05-23,1075543.0,7328556.0
Romania,2021-05-24,1075773.0,7386171.0
Romania,2021-05-25,1076154.0,7454991.0
Romania,2021-05-26,1076533.0,7526513.0
Romania,2021-05-27,1076840.0,7593891.0
Romania,2021-05-28,1077161.0,7663368.0
Romania,2021-05-29,1077426.0,7740297.0
Romania,2021-05-30,1077584.0,7809390.0
Romania,2021-05-31,1077737.0,7873523.0
Romania,2021-06-01,1077978.0,7926291.0
Romania,2021-06-02,1078142.0,7981963.0
Romania,2021-06-03,1078338.0,8042576.0
Romania,2021-06-04,1078563.0,8110583.0
Romania,2021-06-05,1078742.0,8180838.0
Romania,2021-06-06,1078863.0,8238940.0
Romania,2021-06-07,1078952.0,8288345.0
Romania,2021-06-08,1079154.0,8337812.0
Romania,2021-06-09,1079294.0,8383685.0
Romania,2021-06-10,1079427.0,8425239.0
Romania,2021-06-11,1079530.0,8466467.0
Romania,2021-06-12,1079657.0,8505715.0
Romania,2021-06-13,1079726.0,8537162.0
Romania,2021-06-14,1079776.0,8568228.0
Romania,2021-06-15,1079879.0,8600553.0
Romania,2021-06-16,1079983.0,8632630.0
Romania,2021-06-17,1080070.0,8661632.0
Romania,2021-06-18,1080140.0,8690945.0
Romania,2021-06-19,1080203.0,8716424.0
Romania,2021-06-20,1080256.0,8736769.0
Romania,2021-06-21,1080282.0,8756809.0
Romania,2021-06-22,1080323.0,8780559.0
Romania,2021-06-23,1080389.0,8806645.0
Romania,2021-06-24,1080457.0,8832244.0
Romania,2021-06-25,1080522.0,8857972.0
Romania,2021-06-26,1080584.0,8880515.0
Romania,2021-06-28,1080667.0,8916725.0
Russia,2020-12-15,2682866.0,28500.0
Russia,2020-12-22,2878382.0,52000.0
Russia,2021-01-02,3179898.0,800000.0
Russia,2021-01-13,3434934.0,1000000.0
Russia,2021-03-02,4220291.0,5249831.0
Russia,2021-03-03,4230707.0,5489342.0
Russia,2021-03-04,4241970.0,6010744.0
Russia,2021-03-05,4252876.0,6301854.0
Russia,2021-03-06,4263785.0,6583873.0
Russia,2021-03-07,4274263.0,6655487.0
Russia,2021-03-08,4284408.0,6669466.0
Russia,2021-03-09,4293750.0,6694349.0
Russia,2021-03-10,4302726.0,7048129.0
Russia,2021-03-11,4311893.0,7273933.0
Russia,2021-03-17,4368943.0,7818009.0
